Date,Region,Service_Category,Total_Requests,Online_Requests,Offline_Requests,Successful_Requests,Failed_Requests,Avg_Response_Time_sec,Customer_Satisfaction_Score
2025-02-14,Lankaran,Online Payments,273,228,45,240,33,4.06,3.85
2025-02-14,Lankaran,Business Registration,218,180,38,208,10,3.04,4.13
2025-02-14,Lankaran,Citizen Portal,246,156,90,222,24,2.14,4.55
2025-02-14,Shaki,E-Government,200,171,29,185,15,1.82,3.79
2025-02-14,Shaki,Digital ID,72,54,18,70,2,3.64,4.09
2025-02-14,Shaki,Online Payments,68,57,11,60,8,4.72,4.01
2025-02-14,Shaki,Business Registration,82,69,13,74,8,2.83,4.24
2025-02-14,Shaki,Citizen Portal,66,57,9,63,3,3.92,4.29
2025-02-14,Nakhchivan,E-Government,202,127,75,177,25,5.3,3.96
2025-02-14,Nakhchivan,Digital ID,267,173,94,242,25,2.34,4.53
2025-02-14,Nakhchivan,Online Payments,276,210,66,254,22,2.93,4.17
2025-02-14,Nakhchivan,Business Registration,227,158,69,201,26,2.24,4.25
2025-02-14,Nakhchivan,Citizen Portal,76,62,14,66,10,4.34,3.53
2025-02-15,Baku,E-Government,52,38,14,46,6,4.39,4.92
2025-02-15,Baku,Digital ID,94,77,17,80,14,4.91,3.8
2025-02-15,Baku,Online Payments,231,151,80,221,10,3.22,3.78
2025-02-15,Baku,Business Registration,78,49,29,68,10,3.47,3.62
2025-02-15,Baku,Citizen Portal,289,184,105,267,22,4.44,3.98
2025-02-15,Ganja,E-Government,165,125,40,146,19,4.31,4.49
2025-02-15,Ganja,Digital ID,113,69,44,106,7,3.61,3.8
2025-02-15,Ganja,Online Payments,141,84,57,138,3,4.71,4.68
2025-02-15,Ganja,Business Registration,149,121,28,128,21,3.85,4.5
2025-02-15,Ganja,Citizen Portal,214,176,38,196,18,1.81,3.53
2025-02-15,Sumgait,E-Government,64,50,14,60,4,1.95,4.77
2025-02-15,Sumgait,Digital ID,164,121,43,147,17,1.93,4.81
2025-02-15,Sumgait,Online Payments,278,229,49,239,39,1.61,4.11
2025-02-15,Sumgait,Business Registration,186,164,22,172,14,3.66,3.58
2025-02-15,Sumgait,Citizen Portal,127,95,32,119,8,2.31,4.62
2025-02-15,Lankaran,E-Government,64,41,23,61,3,2.12,3.95
2025-02-15,Lankaran,Digital ID,99,81,18,95,4,1.75,4.18
2025-02-15,Lankaran,Online Payments,170,152,18,145,25,2.07,3.58
2025-02-15,Lankaran,Business Registration,292,199,93,262,30,2.14,4.83
2025-02-15,Lankaran,Citizen Portal,255,195,60,222,33,2.29,3.98
2025-02-15,Shaki,E-Government,200,150,50,182,18,1.94,4.08
2025-02-15,Shaki,Digital ID,207,174,33,197,10,2.69,3.7
2025-02-15,Shaki,Online Payments,131,82,49,113,18,2.3,5.0
2025-02-15,Shaki,Business Registration,256,206,50,222,34,2.47,4.76
2025-02-15,Shaki,Citizen Portal,106,93,13,98,8,1.51,4.84
2025-02-15,Nakhchivan,E-Government,188,149,39,162,26,5.29,3.89
2025-02-15,Nakhchivan,Digital ID,259,179,80,246,13,4.23,4.83
2025-02-15,Nakhchivan,Online Payments,102,73,29,91,11,4.59,4.7
2025-02-15,Nakhchivan,Business Registration,79,59,20,72,7,1.56,4.67
2025-02-15,Nakhchivan,Citizen Portal,56,45,11,48,8,2.97,3.66
2025-02-16,Baku,E-Government,255,166,89,248,7,1.78,4.03
2025-02-16,Baku,Digital ID,202,156,46,195,7,3.72,3.76
2025-02-16,Baku,Online Payments,283,252,31,246,37,2.92,4.13
2025-02-16,Baku,Business Registration,264,229,35,255,9,1.88,4.32
2025-02-16,Baku,Citizen Portal,107,80,27,96,11,2.18,3.78
2025-02-16,Ganja,E-Government,74,60,14,63,11,3.36,3.76
2025-02-16,Ganja,Digital ID,129,90,39,111,18,3.05,3.56
2025-02-16,Ganja,Online Payments,77,61,16,73,4,2.36,3.68
2025-02-16,Ganja,Business Registration,79,59,20,69,10,3.35,4.85
2025-02-16,Ganja,Citizen Portal,253,226,27,218,35,2.71,4.46
2025-02-16,Sumgait,E-Government,271,217,54,253,18,3.31,4.75
2025-02-16,Sumgait,Digital ID,285,226,59,251,34,2.96,4.77
2025-02-16,Sumgait,Online Payments,285,217,68,272,13,3.54,3.59
2025-02-16,Sumgait,Business Registration,293,194,99,270,23,4.97,4.15
2025-02-16,Sumgait,Citizen Portal,106,66,40,94,12,4.48,4.95
2025-02-16,Lankaran,E-Government,256,178,78,246,10,5.03,4.03
2025-02-16,Lankaran,Digital ID,232,188,44,208,24,1.57,4.55
2025-02-16,Lankaran,Online Payments,88,65,23,83,5,3.03,4.16
2025-02-16,Lankaran,Business Registration,268,161,107,240,28,3.9,4.77
2025-02-16,Lankaran,Citizen Portal,210,159,51,196,14,2.58,3.92
2025-02-16,Shaki,E-Government,237,156,81,218,19,2.76,3.63
2025-02-16,Shaki,Digital ID,55,43,12,50,5,3.68,4.04
2025-02-16,Shaki,Online Payments,95,69,26,89,6,2.76,4.52
2025-02-16,Shaki,Business Registration,187,115,72,159,28,4.37,4.31
2025-02-16,Shaki,Citizen Portal,88,63,25,75,13,2.0,4.12
2025-02-16,Nakhchivan,E-Government,167,123,44,148,19,2.49,4.47
2025-02-16,Nakhchivan,Digital ID,208,164,44,198,10,4.8,4.8
2025-02-16,Nakhchivan,Online Payments,270,241,29,250,20,4.34,3.51
2025-02-16,Nakhchivan,Business Registration,189,113,76,164,25,4.6,4.17
2025-02-16,Nakhchivan,Citizen Portal,139,105,34,126,13,5.28,4.51
2025-02-17,Baku,E-Government,85,72,13,82,3,3.67,4.44
2025-02-17,Baku,Digital ID,163,126,37,146,17,2.16,4.26
2025-02-17,Baku,Online Payments,69,60,9,64,5,2.27,4.41
2025-02-17,Baku,Business Registration,63,41,22,53,10,4.47,4.74
2025-02-17,Baku,Citizen Portal,289,178,111,249,40,2.19,4.54
2025-02-17,Ganja,E-Government,164,110,54,149,15,4.01,4.34
2025-02-17,Ganja,Digital ID,158,107,51,151,7,3.21,4.47
2025-02-17,Ganja,Online Payments,101,83,18,94,7,5.46,3.92
2025-02-17,Ganja,Business Registration,175,149,26,158,17,5.17,4.16
2025-02-17,Ganja,Citizen Portal,113,97,16,99,14,4.99,3.59
2025-02-17,Sumgait,E-Government,68,51,17,58,10,3.15,3.95
2025-02-17,Sumgait,Digital ID,149,91,58,133,16,4.93,4.09
2025-02-17,Sumgait,Online Payments,122,84,38,117,5,4.6,4.6
2025-02-17,Sumgait,Business Registration,256,192,64,250,6,3.36,3.59
2025-02-17,Sumgait,Citizen Portal,279,216,63,240,39,4.42,4.08
2025-02-17,Lankaran,E-Government,138,93,45,127,11,4.39,4.91
2025-02-17,Lankaran,Digital ID,233,174,59,200,33,3.97,4.5
2025-02-17,Lankaran,Online Payments,72,45,27,62,10,3.62,3.9
2025-02-17,Lankaran,Business Registration,241,162,79,225,16,2.29,3.72
2025-02-17,Lankaran,Citizen Portal,211,187,24,192,19,1.75,4.33
2025-02-17,Shaki,E-Government,83,51,32,71,12,1.63,4.25
2025-02-17,Shaki,Digital ID,105,69,36,97,8,3.12,3.56
2025-02-17,Shaki,Online Payments,211,188,23,198,13,5.03,4.92
2025-02-17,Shaki,Business Registration,148,124,24,126,22,3.65,3.61
2025-02-17,Shaki,Citizen Portal,108,95,13,101,7,2.38,4.17
2025-02-17,Nakhchivan,E-Government,119,105,14,112,7,5.2,4.28
2025-02-17,Nakhchivan,Digital ID,281,214,67,266,15,4.41,4.44
2025-02-17,Nakhchivan,Online Payments,230,180,50,195,35,2.28,4.24
2025-02-17,Nakhchivan,Business Registration,195,145,50,186,9,2.15,3.92
2025-02-17,Nakhchivan,Citizen Portal,286,197,89,258,28,2.37,4.95
2025-02-18,Baku,E-Government,86,74,12,77,9,2.08,4.29
2025-02-18,Baku,Digital ID,142,93,49,122,20,3.4,3.51
2025-02-18,Baku,Online Payments,61,48,13,54,7,3.74,3.92
2025-02-18,Baku,Business Registration,132,106,26,113,19,4.63,4.77
2025-02-18,Baku,Citizen Portal,248,155,93,238,10,4.02,4.62
2025-02-18,Ganja,E-Government,152,135,17,132,20,2.4,3.82
2025-02-18,Ganja,Digital ID,243,215,28,227,16,5.13,4.59
2025-02-18,Ganja,Online Payments,173,147,26,155,18,4.87,4.33
2025-02-18,Ganja,Business Registration,252,221,31,214,38,1.8,3.88
2025-02-18,Ganja,Citizen Portal,119,89,30,102,17,4.36,4.44
2025-02-18,Sumgait,E-Government,119,100,19,116,3,2.57,4.24
2025-02-18,Sumgait,Digital ID,202,163,39,189,13,2.46,4.62
2025-02-18,Sumgait,Online Payments,188,131,57,172,16,3.84,3.51
2025-02-18,Sumgait,Business Registration,259,157,102,229,30,3.72,3.5
2025-02-18,Sumgait,Citizen Portal,213,188,25,187,26,2.79,3.78
2025-02-18,Lankaran,E-Government,296,237,59,258,38,4.77,3.68
2025-02-18,Lankaran,Digital ID,167,119,48,151,16,3.75,3.51
2025-02-18,Lankaran,Online Payments,63,41,22,58,5,5.4,4.74
2025-02-18,Lankaran,Business Registration,169,115,54,151,18,3.78,4.82
2025-02-18,Lankaran,Citizen Portal,146,127,19,140,6,3.51,4.16
2025-02-18,Shaki,E-Government,162,120,42,138,24,2.26,4.69
2025-02-18,Shaki,Digital ID,177,115,62,166,11,3.96,4.22
2025-02-18,Shaki,Online Payments,276,188,88,238,38,2.51,4.88
2025-02-18,Shaki,Business Registration,194,142,52,178,16,5.28,3.82
2025-02-18,Shaki,Citizen Portal,234,177,57,202,32,2.02,4.31
2025-02-18,Nakhchivan,E-Government,265,221,44,231,34,1.85,4.41
2025-02-18,Nakhchivan,Digital ID,86,52,34,74,12,4.41,3.8
2025-02-18,Nakhchivan,Online Payments,174,126,48,152,22,2.72,4.29
2025-02-18,Nakhchivan,Business Registration,247,184,63,227,20,4.77,3.76
2025-02-18,Nakhchivan,Citizen Portal,253,157,96,226,27,4.47,4.16
2025-02-19,Baku,E-Government,85,54,31,79,6,3.6,4.46
2025-02-19,Baku,Digital ID,201,148,53,186,15,2.52,4.11
2025-02-19,Baku,Online Payments,179,148,31,170,9,3.48,4.84
2025-02-19,Baku,Business Registration,112,83,29,99,13,4.4,3.78
2025-02-19,Baku,Citizen Portal,106,90,16,91,15,4.96,3.98
2025-02-19,Ganja,E-Government,137,99,38,126,11,3.58,3.72
2025-02-19,Ganja,Digital ID,143,91,52,127,16,3.79,4.16
2025-02-19,Ganja,Online Payments,179,128,51,170,9,2.72,3.61
2025-02-19,Ganja,Business Registration,189,155,34,164,25,2.02,4.02
2025-02-19,Ganja,Citizen Portal,63,54,9,53,10,4.82,4.36
2025-02-19,Sumgait,E-Government,257,203,54,226,31,3.72,4.29
2025-02-19,Sumgait,Digital ID,287,247,40,272,15,1.57,4.28
2025-02-19,Sumgait,Online Payments,130,78,52,116,14,2.91,4.32
2025-02-19,Sumgait,Business Registration,293,246,47,279,14,3.16,3.93
2025-02-19,Sumgait,Citizen Portal,209,160,49,197,12,4.15,4.03
2025-02-19,Lankaran,E-Government,171,122,49,152,19,1.6,3.51
2025-02-19,Lankaran,Digital ID,140,96,44,127,13,4.77,4.89
2025-02-19,Lankaran,Online Payments,102,68,34,89,13,2.86,4.25
2025-02-19,Lankaran,Business Registration,199,132,67,172,27,1.55,3.73
2025-02-19,Lankaran,Citizen Portal,97,70,27,85,12,2.66,4.66
2025-02-19,Shaki,E-Government,86,74,12,81,5,1.64,4.36
2025-02-19,Shaki,Digital ID,263,184,79,226,37,5.35,4.71
2025-02-19,Shaki,Online Payments,69,41,28,58,11,3.17,3.73
2025-02-19,Shaki,Business Registration,86,66,20,83,3,1.52,3.86
2025-02-19,Shaki,Citizen Portal,243,156,87,230,13,4.66,4.46
2025-02-19,Nakhchivan,E-Government,280,208,72,274,6,4.22,3.61
2025-02-19,Nakhchivan,Digital ID,64,57,7,60,4,1.96,4.28
2025-02-19,Nakhchivan,Online Payments,264,165,99,224,40,3.3,4.76
2025-02-19,Nakhchivan,Business Registration,168,146,22,152,16,1.75,4.4
2025-02-19,Nakhchivan,Citizen Portal,237,153,84,210,27,4.67,4.86
2025-02-20,Baku,E-Government,63,47,16,58,5,2.56,3.93
2025-02-20,Baku,Digital ID,134,115,19,124,10,2.16,4.14
2025-02-20,Baku,Online Payments,153,99,54,130,23,2.75,4.38
2025-02-20,Baku,Business Registration,216,152,64,197,19,3.51,3.97
2025-02-20,Baku,Citizen Portal,110,79,31,104,6,5.26,4.79
2025-02-20,Ganja,E-Government,82,62,20,78,4,2.71,4.1
2025-02-20,Ganja,Digital ID,50,40,10,44,6,2.52,5.0
2025-02-20,Ganja,Online Payments,158,99,59,145,13,1.73,3.67
2025-02-20,Ganja,Business Registration,91,64,27,83,8,4.65,4.73
2025-02-20,Ganja,Citizen Portal,250,181,69,223,27,2.77,4.66
2025-02-20,Sumgait,E-Government,79,48,31,73,6,4.73,4.26
2025-02-20,Sumgait,Digital ID,178,119,59,172,6,4.94,4.56
2025-02-20,Sumgait,Online Payments,264,221,43,256,8,4.58,4.62
2025-02-20,Sumgait,Business Registration,291,245,46,254,37,2.35,4.51
2025-02-20,Sumgait,Citizen Portal,294,201,93,282,12,3.05,3.98
2025-02-20,Lankaran,E-Government,123,107,16,107,16,2.97,4.43
2025-02-20,Lankaran,Digital ID,166,113,53,153,13,3.87,4.58
2025-02-20,Lankaran,Online Payments,147,91,56,142,5,2.27,4.12
2025-02-20,Lankaran,Business Registration,117,88,29,105,12,4.92,4.15
2025-02-20,Lankaran,Citizen Portal,152,132,20,144,8,1.58,3.99
2025-02-20,Shaki,E-Government,124,101,23,121,3,4.02,4.06
2025-02-20,Shaki,Digital ID,105,91,14,102,3,1.81,4.3
2025-02-20,Shaki,Online Payments,72,58,14,64,8,2.73,3.73
2025-02-20,Shaki,Business Registration,126,94,32,108,18,3.98,4.01
2025-02-20,Shaki,Citizen Portal,249,170,79,227,22,2.22,4.23
2025-02-20,Nakhchivan,E-Government,171,116,55,162,9,2.32,3.98
2025-02-20,Nakhchivan,Digital ID,148,126,22,125,23,5.25,3.66
2025-02-20,Nakhchivan,Online Payments,194,125,69,177,17,3.34,4.85
2025-02-20,Nakhchivan,Business Registration,67,56,11,63,4,3.43,3.67
2025-02-20,Nakhchivan,Citizen Portal,153,91,62,136,17,3.19,3.84
2025-02-21,Baku,E-Government,68,58,10,63,5,4.55,4.65
2025-02-21,Baku,Digital ID,135,90,45,128,7,4.91,4.22
2025-02-21,Baku,Online Payments,198,122,76,169,29,5.21,4.47
2025-02-21,Baku,Business Registration,159,103,56,142,17,5.14,4.42
2025-02-21,Baku,Citizen Portal,96,80,16,92,4,2.19,4.78
2025-02-21,Ganja,E-Government,117,89,28,109,8,3.03,3.92
2025-02-21,Ganja,Digital ID,97,76,21,86,11,1.87,4.14
2025-02-21,Ganja,Online Payments,68,41,27,61,7,1.7,4.35
2025-02-21,Ganja,Business Registration,115,86,29,102,13,4.75,4.8
2025-02-21,Ganja,Citizen Portal,174,104,70,149,25,2.66,4.82
2025-02-21,Sumgait,E-Government,239,159,80,230,9,1.58,4.63
2025-02-21,Sumgait,Digital ID,273,238,35,235,38,3.37,4.83
2025-02-21,Sumgait,Online Payments,127,96,31,119,8,4.31,4.93
2025-02-21,Sumgait,Business Registration,100,69,31,97,3,5.23,4.81
2025-02-21,Sumgait,Citizen Portal,141,89,52,135,6,2.95,4.49
2025-02-21,Lankaran,E-Government,248,157,91,213,35,3.81,4.46
2025-02-21,Lankaran,Digital ID,298,227,71,270,28,4.49,4.74
2025-02-21,Lankaran,Online Payments,231,147,84,216,15,3.53,4.58
2025-02-21,Lankaran,Business Registration,74,62,12,71,3,2.71,4.14
2025-02-21,Lankaran,Citizen Portal,138,116,22,123,15,4.92,4.7
2025-02-21,Shaki,E-Government,242,162,80,208,34,5.21,4.37
2025-02-21,Shaki,Digital ID,154,113,41,145,9,4.78,3.85
2025-02-21,Shaki,Online Payments,106,69,37,101,5,4.57,4.03
2025-02-21,Shaki,Business Registration,142,99,43,136,6,1.91,4.51
2025-02-21,Shaki,Citizen Portal,214,144,70,204,10,2.62,3.79
2025-02-21,Nakhchivan,E-Government,72,43,29,61,11,5.11,3.61
2025-02-21,Nakhchivan,Digital ID,113,93,20,104,9,4.77,4.94
2025-02-21,Nakhchivan,Online Payments,186,150,36,167,19,1.81,4.6
2025-02-21,Nakhchivan,Business Registration,245,175,70,213,32,4.17,3.93
2025-02-21,Nakhchivan,Citizen Portal,197,155,42,179,18,4.95,4.88
2025-02-22,Baku,E-Government,143,105,38,131,12,4.15,4.68
2025-02-22,Baku,Digital ID,74,55,19,63,11,5.23,3.62
2025-02-22,Baku,Online Payments,148,121,27,126,22,2.32,4.23
2025-02-22,Baku,Business Registration,121,102,19,107,14,3.37,3.91
2025-02-22,Baku,Citizen Portal,143,90,53,136,7,2.49,4.85
2025-02-22,Ganja,E-Government,235,173,62,200,35,2.63,4.15
2025-02-22,Ganja,Digital ID,270,172,98,250,20,1.64,4.25
2025-02-22,Ganja,Online Payments,76,66,10,69,7,1.55,3.53
2025-02-22,Ganja,Business Registration,191,118,73,174,17,2.23,4.36
2025-02-22,Ganja,Citizen Portal,273,235,38,252,21,1.54,3.89
2025-02-22,Sumgait,E-Government,165,120,45,150,15,4.09,3.53
2025-02-22,Sumgait,Digital ID,137,103,34,121,16,1.65,4.99
2025-02-22,Sumgait,Online Payments,122,106,16,114,8,2.01,4.04
2025-02-22,Sumgait,Business Registration,112,77,35,107,5,4.12,3.91
2025-02-22,Sumgait,Citizen Portal,119,71,48,104,15,5.34,4.42
2025-02-22,Lankaran,E-Government,69,47,22,63,6,4.16,4.29
2025-02-22,Lankaran,Digital ID,88,71,17,77,11,1.92,4.53
2025-02-22,Lankaran,Online Payments,262,197,65,253,9,4.72,3.6
2025-02-22,Lankaran,Business Registration,155,125,30,134,21,4.59,4.24
2025-02-22,Lankaran,Citizen Portal,263,227,36,237,26,3.43,3.61
2025-02-22,Shaki,E-Government,290,215,75,252,38,4.51,4.87
2025-02-22,Shaki,Digital ID,121,96,25,105,16,3.45,4.61
2025-02-22,Shaki,Online Payments,106,69,37,103,3,4.45,4.66
2025-02-22,Shaki,Business Registration,84,53,31,79,5,2.56,4.9
2025-02-22,Shaki,Citizen Portal,212,167,45,204,8,3.52,3.62
2025-02-22,Nakhchivan,E-Government,81,67,14,69,12,5.35,4.84
2025-02-22,Nakhchivan,Digital ID,241,186,55,220,21,2.77,4.6
2025-02-22,Nakhchivan,Online Payments,122,94,28,115,7,3.14,4.44
2025-02-22,Nakhchivan,Business Registration,296,216,80,275,21,4.0,3.7
2025-02-22,Nakhchivan,Citizen Portal,127,86,41,111,16,3.43,4.83
2025-02-23,Baku,E-Government,68,57,11,60,8,1.9,4.94
2025-02-23,Baku,Digital ID,287,238,49,251,36,3.51,3.85
2025-02-23,Baku,Online Payments,93,59,34,82,11,3.44,4.22
2025-02-23,Baku,Business Registration,116,90,26,104,12,3.51,4.41
2025-02-23,Baku,Citizen Portal,148,93,55,140,8,4.53,4.71
2025-02-23,Ganja,E-Government,180,137,43,156,24,4.56,4.9
2025-02-23,Ganja,Digital ID,163,133,30,152,11,5.0,3.62
2025-02-23,Ganja,Online Payments,226,198,28,197,29,2.51,4.11
2025-02-23,Ganja,Business Registration,80,58,22,77,3,5.11,4.81
2025-02-23,Ganja,Citizen Portal,158,118,40,137,21,3.95,4.35
2025-02-23,Sumgait,E-Government,106,66,40,90,16,3.69,4.96
2025-02-23,Sumgait,Digital ID,62,39,23,55,7,5.08,4.96
2025-02-23,Sumgait,Online Payments,122,93,29,112,10,2.87,4.34
2025-02-23,Sumgait,Business Registration,210,153,57,179,31,3.68,4.01
2025-02-23,Sumgait,Citizen Portal,109,70,39,102,7,2.16,4.63
2025-02-23,Lankaran,E-Government,51,43,8,49,2,1.98,4.3
2025-02-23,Lankaran,Digital ID,204,172,32,174,30,3.42,4.3
2025-02-23,Lankaran,Online Payments,114,96,18,109,5,5.16,3.9
2025-02-23,Lankaran,Business Registration,263,207,56,237,26,2.52,4.97
2025-02-23,Lankaran,Citizen Portal,267,217,50,242,25,2.53,3.79
2025-02-23,Shaki,E-Government,167,120,47,149,18,4.48,3.62
2025-02-23,Shaki,Digital ID,140,100,40,127,13,2.92,3.98
2025-02-23,Shaki,Online Payments,85,54,31,73,12,1.62,3.61
2025-02-23,Shaki,Business Registration,130,89,41,112,18,4.53,4.41
2025-02-23,Shaki,Citizen Portal,87,53,34,75,12,5.02,4.29
2025-02-23,Nakhchivan,E-Government,90,67,23,82,8,2.63,4.92
2025-02-23,Nakhchivan,Digital ID,114,80,34,111,3,3.69,3.6
2025-02-23,Nakhchivan,Online Payments,50,32,18,48,2,2.13,4.23
2025-02-23,Nakhchivan,Business Registration,206,183,23,196,10,4.02,3.94
2025-02-23,Nakhchivan,Citizen Portal,110,95,15,94,16,5.15,4.75
2025-02-24,Baku,E-Government,106,78,28,95,11,2.11,4.16
2025-02-24,Baku,Digital ID,210,145,65,188,22,1.77,4.98
2025-02-24,Baku,Online Payments,167,130,37,144,23,2.78,4.8
2025-02-24,Baku,Business Registration,253,192,61,230,23,4.31,3.6
2025-02-24,Baku,Citizen Portal,76,62,14,71,5,2.45,3.65
2025-02-24,Ganja,E-Government,208,138,70,200,8,5.27,4.28
2025-02-24,Ganja,Digital ID,95,85,10,90,5,5.19,3.79
2025-02-24,Ganja,Online Payments,266,202,64,258,8,3.09,4.54
2025-02-24,Ganja,Business Registration,176,128,48,152,24,1.99,4.43
2025-02-24,Ganja,Citizen Portal,166,134,32,161,5,2.82,3.56
2025-02-24,Sumgait,E-Government,181,117,64,177,4,1.8,4.52
2025-02-24,Sumgait,Digital ID,130,114,16,113,17,5.0,4.56
2025-02-24,Sumgait,Online Payments,242,192,50,217,25,2.28,4.6
2025-02-24,Sumgait,Business Registration,134,100,34,123,11,2.26,4.85
2025-02-24,Sumgait,Citizen Portal,51,38,13,45,6,3.19,3.95
2025-02-24,Lankaran,E-Government,130,81,49,119,11,3.11,4.38
2025-02-24,Lankaran,Digital ID,186,149,37,170,16,4.61,4.76
2025-02-24,Lankaran,Online Payments,51,41,10,45,6,1.88,4.96
2025-02-24,Lankaran,Business Registration,210,147,63,198,12,1.82,3.77
2025-02-24,Lankaran,Citizen Portal,287,218,69,254,33,1.75,3.74
2025-02-24,Shaki,E-Government,172,104,68,161,11,2.71,4.44
2025-02-24,Shaki,Digital ID,61,47,14,55,6,2.95,3.83
2025-02-24,Shaki,Online Payments,213,159,54,190,23,1.78,3.63
2025-02-24,Shaki,Business Registration,245,179,66,216,29,4.8,4.23
2025-02-24,Shaki,Citizen Portal,131,112,19,116,15,2.27,3.67
2025-02-24,Nakhchivan,E-Government,113,74,39,106,7,3.06,4.12
2025-02-24,Nakhchivan,Digital ID,100,76,24,91,9,4.44,3.58
2025-02-24,Nakhchivan,Online Payments,283,226,57,251,32,3.34,3.79
2025-02-24,Nakhchivan,Business Registration,272,229,43,261,11,3.58,4.79
2025-02-24,Nakhchivan,Citizen Portal,138,94,44,119,19,4.06,3.61
2025-02-25,Baku,E-Government,63,52,11,61,2,4.59,4.76
2025-02-25,Baku,Digital ID,282,190,92,263,19,1.97,4.3
2025-02-25,Baku,Online Payments,90,66,24,84,6,3.49,3.64
2025-02-25,Baku,Business Registration,296,231,65,267,29,2.4,3.89
2025-02-25,Baku,Citizen Portal,226,192,34,210,16,1.66,4.85
2025-02-25,Ganja,E-Government,146,104,42,139,7,4.1,4.42
2025-02-25,Ganja,Digital ID,210,144,66,187,23,2.73,3.53
2025-02-25,Ganja,Online Payments,161,115,46,147,14,4.17,3.52
2025-02-25,Ganja,Business Registration,272,163,109,234,38,1.72,4.59
2025-02-25,Ganja,Citizen Portal,260,194,66,234,26,4.21,4.13
2025-02-25,Sumgait,E-Government,118,104,14,113,5,5.23,4.79
2025-02-25,Sumgait,Digital ID,286,200,86,264,22,4.94,3.62
2025-02-25,Sumgait,Online Payments,56,42,14,53,3,5.31,4.11
2025-02-25,Sumgait,Business Registration,181,153,28,156,25,2.02,4.34
2025-02-25,Sumgait,Citizen Portal,75,60,15,66,9,5.03,4.34
2025-02-25,Lankaran,E-Government,249,211,38,243,6,1.59,3.67
2025-02-25,Lankaran,Digital ID,136,101,35,121,15,3.7,4.62
2025-02-25,Lankaran,Online Payments,122,75,47,109,13,3.52,4.34
2025-02-25,Lankaran,Business Registration,265,233,32,252,13,4.39,3.91
2025-02-25,Lankaran,Citizen Portal,250,198,52,220,30,1.84,3.68
2025-02-25,Shaki,E-Government,96,61,35,87,9,3.47,3.55
2025-02-25,Shaki,Digital ID,177,124,53,159,18,3.07,3.79
2025-02-25,Shaki,Online Payments,51,42,9,46,5,4.49,4.94
2025-02-25,Shaki,Business Registration,66,55,11,58,8,4.82,4.56
2025-02-25,Shaki,Citizen Portal,100,77,23,91,9,4.92,4.3
2025-02-25,Nakhchivan,E-Government,214,157,57,187,27,3.53,4.29
2025-02-25,Nakhchivan,Digital ID,267,226,41,227,40,4.02,4.02
2025-02-25,Nakhchivan,Online Payments,80,60,20,77,3,5.18,3.58
2025-02-25,Nakhchivan,Business Registration,215,176,39,185,30,5.31,4.43
2025-02-25,Nakhchivan,Citizen Portal,82,67,15,69,13,2.17,4.37
2025-02-26,Baku,E-Government,174,129,45,162,12,4.44,4.06
2025-02-26,Baku,Digital ID,71,42,29,61,10,3.64,4.51
2025-02-26,Baku,Online Payments,57,37,20,54,3,3.93,4.17
2025-02-26,Baku,Business Registration,90,76,14,84,6,5.08,3.68
2025-02-26,Baku,Citizen Portal,132,111,21,118,14,2.43,4.6
2025-02-26,Ganja,E-Government,232,185,47,202,30,3.82,4.86
2025-02-26,Ganja,Digital ID,195,166,29,187,8,4.59,4.82
2025-02-26,Ganja,Online Payments,218,144,74,194,24,2.22,4.85
2025-02-26,Ganja,Business Registration,87,64,23,74,13,4.05,3.58
2025-02-26,Ganja,Citizen Portal,278,247,31,252,26,4.94,4.35
2025-02-26,Sumgait,E-Government,218,178,40,195,23,4.22,4.06
2025-02-26,Sumgait,Digital ID,186,136,50,179,7,4.5,4.23
2025-02-26,Sumgait,Online Payments,66,50,16,63,3,4.85,4.82
2025-02-26,Sumgait,Business Registration,280,195,85,260,20,1.73,3.54
2025-02-26,Sumgait,Citizen Portal,266,237,29,227,39,2.92,3.82
2025-02-26,Lankaran,E-Government,135,108,27,123,12,2.3,3.98
2025-02-26,Lankaran,Digital ID,51,42,9,43,8,5.06,4.35
2025-02-26,Lankaran,Online Payments,185,152,33,175,10,4.37,4.5
2025-02-26,Lankaran,Business Registration,174,112,62,167,7,4.4,4.76
2025-02-26,Lankaran,Citizen Portal,118,88,30,105,13,2.61,4.46
2025-02-26,Shaki,E-Government,115,97,18,103,12,4.56,3.76
2025-02-26,Shaki,Digital ID,96,83,13,88,8,3.57,4.37
2025-02-26,Shaki,Online Payments,208,157,51,184,24,2.57,4.89
